egg dried|30|2.2|0.7|2.4|0.047|0.050|0|81.5|0.060|0.2|0.044|0.090|0|0.027|0.1|0.075|11.8|0.2|1.7|27|0.2|16.62
strawberry topping|53|0.096|0.071|0.014|13.9|5.7|0.1|0|0.099|6.9|0|0|2.9|0|0.079|0.029|1.3|0.014|0.8|10.7|0.079|18.34
bakers yeast dry|13|0.3|0.078|1.6|1.6|0|1.1|0|0.081|0.2|0|0.014|0.038|0|0|0.088|1.2|0.051|2.2|38.2|0.3|5.927
almond paste|1040|63|6|20.4|108.5|82.3|10.9|0|0.051|32|0|0|0.2|0|30.7|0|390.4|3.6|295.1|712.8|3.4|597.0
cream of tartar|8|0|0|0|1.8|0|0.010|0|0.009|0.032|0|0|0|0|0|0|0.2|0.1|0.073|495|0.054|2.138
popover dry mix|631|7.3|1.7|17.7|120.7|0|0|0|1.5|19.9|0|0.008|0.2|0|0|0|54.4|5|42.5|170|1.5|205.3
egg substitute powder|126|3.7|1.1|15.7|6.2|6.2|0|161.9|0.2|1.1|0.1|0.049|0.2|0|0.4|0.025|92.3|0.9|18.4|210.6|0.5|119.1
gelatin powder|17|0.086|0.090|4.3|0|0|0|0|0.029|0.7|0|0|0|0|0|0|2.8|0.099|1.1|0.8|0.004|7.255
tapioca pearls|544|0.093|0.075|0.3|134.8|5.1|1.4|0|0.077|16.7|0|0|0|0|0|0|30.4|2.4|1.5|16.7|0.2|169.318
baking powder|2|0|0|0|1.3|0|0.030|0|0.5|0.2|0|0|0|0|0|0|270.3|0.5|1.2|0.9|0.091|272.196
egg boiled|93|6.4|2|7.5|0.7|0.7|0|223.8|0.042|44.8|0.040|0.015|0|0.019|0.6|0.069|30|0.7|6|75.6|0.6|45.338
millet flour|444|5.1|0.6|12.8|86.9|2|4.2|0|0.056|12.8|0|0|0|0|0.1|0.037|16.7|4.7|141.6|266.6|3.1|130.4
triticale flour|439|2.4|0.4|17.1|95.1|0|19|0|0.096|13|0|0|0|0|1.2|0|45.5|3.4|198.9|605.8|3.5|182.5
corn flour white|414|4.2|0.6|9.6|87.3|1.8|7.3|0|0.036|11.2|0|0|0|0|0.1|0|157.3|1.7|106|298.7|2.1|267.4
rice flour brown|574|4.4|0.9|11.4|120.8|1.3|7.3|0|0.039|18.9|0|0|0|0|1.9|0|17.4|3.1|177|456.6|3.9|164.4
sorghum flour|437|4|0.6|9.5|93.7|2.3|8|0|0.023|12.2|0|0|0|0|0.6|0.079|14.5|3.6|145.2|376.3|1.7|133.3
cornmeal whole grain|442|4.4|0.6|9.9|93.8|0.8|8.9|0|0.022|12.5|0|0|0|0|0.5|0.059|7.3|4.2|154.9|350.1|2.2|128.5
cornmeal white|581|2.7|0.3|11.2|124.7|2.5|6.1|0|0.094|17.6|0|0|0|0|0.2|0|4.7|1.7|50.2|222.9|1|151.1
barley flour|511|2.4|0.5|15.5|110.3|1.2|14.9|0|0.062|17.9|0|0|0|0|0.8|0.069|47.4|4|142.1|457.3|3|194.5
safflower seed meal|97|0.7|0.029|10.1|13.8|0|0|0|0.006|1.8|0|0|0|0|0|0|21.8|1.4|99.1|19.2|1.4|47.8
sesame flour|658|46.4|6.5|38.5|33.3|0|0|0|0.041|1.1|0|0|0|0|0|0|198.8|19|451.3|528.8|13.3|336.0
whole grain wheat flour|408|3|0.5|15.9|86.4|0.5|12.8|0|0.027|12.9|0|0|0|0|0.9|0.025|40.8|4.3|164.4|435.6|3.1|163.2
corn flour yellow|422|4.5|0.6|8.1|89.9|0.7|8.5|0|0.040|12.8|0|0|0|0|0.5|0.006|8.2|2.8|108.8|368.6|2|122.0
corn flour whole grain|422|4.5|0.6|8.1|89.9|0.7|8.5|0|0.033|12.8|0|0|0|0|0.5|0.071|8.2|2.8|108.8|368.6|2|122.0
cottonseed flour low fat|94|0.4|0.082|14.1|10.2|0|0|0|0.022|2|0|0|0.7|0|0|0|134.1|3.6|202.6|498.4|3.3|163.1
sunflower seed flour|13|0.013|0.036|1.9|1.4|0|0.2|0|0.073|0.3|0|0|0.003|0|0|0|4.6|0.3|13.8|2.7|0.2|8.557
sesame meal|160|13.6|1.9|4.8|7.4|0|0|0|0.073|1.4|0|0|0|0|0|0|43.3|4.1|97.9|114.9|2.9|73.2
acorn flour|626|37.7|4.9|9.4|68.3|0|0|0|0|7.5|0|0|0|0|0|0|53.8|1.5|137.5|890|0.8|170.7
rice flour white|578|2.2|0.6|9.4|126.6|0.2|3.8|0|0|18.8|0|0|0|0|0.2|0|15.8|0.6|55.3|120.1|1.3|158.4
sesame flour low fat|94|0.5|0.011|14.2|10|0|0|0|0.072|2|0|0|0|0|0|0|42.2|4|95.7|112.4|2.8|70.9
potato flour|571|0.5|0.1|11|133|5.6|9.4|0|0.042|10.4|0|0.043|1.2|6.1|0|0.4|0|0.3|2.2|268.8|0.031|155.4
cornmeal yellow|581|2.7|0.3|11.2|124.7|2.5|6.1|0|0.011|17.6|0|0|0|0|0.2|0|4.7|1.7|50.2|222.9|1|151.1
rye flour|364|1.4|0.2|10|78.2|0.9|8.2|0|0.061|11.6|0|0|0|0|0.8|0.079|13.3|0.9|32.6|228.5|1.4|112.0
arrowroot flour|457|0.1|0.019|0.4|112.8|0|4.4|0|0.002|14.6|0|0|0|0|0|0|51.2|0.4|3.8|14.1|0.067|169.3
chickpea flour|356|6.2|0.6|20.6|53.2|10|9.9|0|0.050|9.5|0|0|0|0|0.8|0.003|41.4|4.5|152.7|778.3|2.6|135.8
wheat flour|455|1.2|0.2|12.9|95.4|0.3|3.4|0|0.061|14.9|0|0|0|0|0.095|0.051|18.8|5.8|27.5|133.8|0.9|137.5
cornstarch|488|0.030|0.077|0.3|116.8|0|1.2|0|0.093|10.6|0|0|0|0|0|0|2.6|0.6|3.8|3.8|0.081|121.535
carob flour|13|0.061|0.041|0.3|5.3|2.9|2.4|0|0.033|0.2|0|0|0.088|0|0.046|0|20.9|0.2|3.2|49.6|0.087|29.18
buckwheat flour|402|3.7|0.8|15.1|84.7|3.1|12|0|0.033|13.4|0|0|0|0|0.4|0.044|49.2|4.9|301.2|692.4|3.7|169.6
pecan pie|503|27.1|4.9|6|63.7|0|0|106.1|0.3|23.8|0.046|0.061|0.2|0|0|0|39|1.8|31.7|162.3|1.2|137.891
apple pie|331|15.6|3.8|3|46.4|0|0|0|0.3|59.1|0.078|0|2.1|0|0|0|8.8|1.4|8.8|98.8|0.2|77.358
vanilla wafer pie crust|935|63.7|13.1|6.5|88.4|12.9|0.2|68.6|0.9|15|0.4|0.081|0.2|0.059|5.4|0.028|73.9|2.9|17.6|139|0.4|236.2
chocolate pie crust|881|40.8|8.6|11.1|117.4|47.9|4.9|0|0.9|9.1|0|0|0|0|3.3|0.078|58.2|7.8|72.8|340.3|3.8|240.2
apple strudel|195|8|1.5|2.3|29.2|18.3|1.6|4.3|0.020|30.9|0.011|0.009|1.2|0|1|0.002|10.7|0.3|6.4|105.8|0.1|53.359
chocolate snack cake|200|8|2.4|1.8|30.2|18.9|1.6|0|0.2|9.3|0.001|0.011|1|0|0.5|0.080|58|1.8|18|88|0.5|102.459
fruit fried pie|404|20.6|3.1|3.8|54.5|27.4|3.3|0|0.4|48.1|0.065|0.074|1.7|0|2.2|0.035|28.2|1.6|12.8|83.2|0.3|113.776
pumpkin pie|316|14.4|4.9|7|40.9|0|0|65.1|0.3|90.7|0.100|0.086|2.6|0|0|0|145.7|2|29.5|288.3|0.7|212.686
corn cake|35|0.2|0.019|0.7|7.5|2.1|0.2|0|0.010|0.4|0.013|0|0|0|0|0|1.7|0.1|10.3|14.1|0.2|10.437
sponge snack cake|157|4.8|1.7|1.5|26.9|15.7|0.4|17.2|0.2|8.2|0.095|0.034|0.089|0.098|0.3|0.011|10.1|0.6|3.4|29.8|0.3|44.404
danish pastry with nuts|280|16.4|3.8|4.6|29.7|16.8|1.3|29.9|0.2|13.3|0.054|0.088|1.1|0|0.5|0.018|61.1|1.2|20.8|61.8|0.6|115.451
chocolate cream pie|301|19.2|4.9|2.6|33.3|0|2|5|0.1|43.1|0|0|0|0|0|0|35.6|1.1|20.8|125.7|0.2|93.8
angel food cake|72|0.2|0.071|1.7|16.2|0|0.4|0|0.2|9.3|0|0.035|0|0|0|0|39.2|0.1|3.4|26|0.055|57.8
lemon meringue pie|362|16.4|4|4.8|49.7|0|0|67.3|0.3|55|0.011|0.043|4.2|0|0|0|15.2|1.3|7.6|82.6|0.4|91.632
danish pastry with cinnamon|349|16.7|3.5|4.8|46.9|0|0|27.3|0.3|18.4|0.058|0.041|2.6|0|0|0|37|1.8|14.1|95.9|0.5|109.897
cinnamon coffeecake|238|13.3|3.3|3.9|26.6|0|1.1|18.2|0.2|12.5|0.049|0.085|0.2|0|0|0|30.8|1.1|12.5|70.1|0.5|77.089
cheesecake|257|18|7.9|4.4|20.4|17.4|0.3|44|0.4|36.5|0.1|0.030|0.3|0.078|0.4|0.093|40.8|0.5|8.8|72|0.4|84.8
fruitcake|139|3.9|0.5|1.2|26.5|11.8|1.6|2.2|0.013|10.9|0.060|0|0.2|0|0.4|0.032|14.2|0.9|6.9|65.8|0.1|48.507
egg custard|293|12.9|6.1|14.2|31|31|0|236.9|0.2|222.4|0.1|0.081|0|0|0.6|0.097|301.7|1|31|417.4|1.5|360.9
mince pie|477|17.8|4.4|4.3|79.2|46.7|4.3|0|0.4|61.7|0|0|9.7|0|0.2|0.071|36.3|2.5|23.1|335|0.4|154.1
yellow cake with chocolate frosting|546|25.6|8.3|4.6|79.7|56.5|2.2|23|0.4|32.2|0|0|0|0|6.5|0.089|46.1|2.9|28.8|269.3|0.6|161.1
danish pastry with fruit|335|15.9|3.3|4.8|45.1|0|0|18.8|0.3|27.3|0.043|0.016|1.6|0|0|0|21.6|1.4|14.1|110|0.5|90.454
white cake with coconut frosting|399|11.5|4.4|4.9|70.8|64.3|1.1|1.1|0.3|23.2|0.015|0.091|0.1|0.047|0.1|0.019|100.8|1.3|13.4|110.9|0.4|190.574
danish pastry with cheese|353|24.6|5.1|5.8|28.7|0|0|20|0.3|30.8|0.057|0.095|2.6|0|0|0|70.1|1.8|15.5|116.5|0.6|133.666
graham cracker pie crust|917|45.4|9.1|9.3|117.7|33.2|3.5|0|0.9|8|0|0|0|0|3.4|0.058|53.1|4.8|42.1|206.8|2.3|233.8
blueberry pie|360|17.5|4.3|4|49.2|0|0|0|0.3|75.3|0|0|1|0|0|0|10.3|1.8|11.8|73.5|0.3|83.8
yellow cake with vanilla frosting|239|9.3|1.5|2.2|37.6|0|0.2|35.2|0.2|14.1|0.027|0.016|0|0|0|0|39.7|0.7|3.8|33.9|0.2|89.788
pie crust|121|8|2|1.5|10.9|0.045|0.4|0|0.1|2.3|0|0|0|0|0.033|0.038|2.3|0.7|3.2|15.4|0.1|23.8
chocolate cake with chocolate frosting|537|27.7|8.2|4.8|72.9|55.1|3|30.4|0.5|30.4|0.095|0|0.1|0|6|0.020|41.4|4.2|42.8|372.6|0.8|154.164
cheese coffeecake|258|11.6|4.1|5.3|33.7|0|0.8|64.6|0.3|24.5|0.082|0.049|0.041|0|0|0|44.8|0.5|11.4|219.6|0.4|96.831
vanilla cream pie|350|18.1|5.1|6|41.1|16|0.8|78.1|0.3|59.2|0.1|0.086|0.6|0.076|0.6|0.010|113.4|1.3|16.4|158.8|0.7|181.4
pineapple cake|367|13.9|3.4|4|58.1|0|0.9|25.3|0.4|37.1|0.078|0.091|1.4|0|0|0|138|1.7|15|128.8|0.4|218.024
peach pie|262|11.7|1.8|2.2|38.5|19|0.9|0|0.3|63.6|0.060|0|1.1|0|1.1|0.023|9.4|0.6|7|146.3|0.1|64.447
fruit coffeecake|156|5.1|1.2|2.6|25.8|0|1.3|3.5|0.2|15.9|0|0|0.4|0|0|0|22.5|1.2|8.5|45|0.3|58.9
pound cake|116|6|3.5|1.7|14.6|0|0.2|66.3|0.1|7.4|0.090|0.088|0|0|0|0|10.5|0.4|3.3|35.7|0.1|33.47
pound cake bread|215|9.6|1.7|3.9|28.2|10|0.9|0|0.2|12.3|0|0|0|0|0.8|0|25.3|1.2|10.5|115.5|0.3|69.1
white cake|264|9.2|2.4|4|42.3|26.3|0.6|1.5|0.2|17.2|0.043|0.070|0.1|0|0.073|0.040|96.2|1.1|8.9|70.3|0.2|153.59
coffeecake with chocolate frosting|298|9.7|2.5|4.5|48.4|0|1.8|62.1|0.3|26.2|0.041|0.010|0.015|0|0|0|34.2|0.5|13.5|70.2|0.4|99.233
popcorn cake|38|0.3|0.074|1|8|0.001|0.3|0|0.050|0.5|0|0|0|0|0.073|0.005|0.9|0.2|15.9|32.7|0.4|10.7
banana cream pie|3190|161.3|44.6|52.2|390.2|143|8.3|604.9|2.8|568.1|0.7|0.006|19|0.009|4.7|0.069|889.5|12.3|189.8|1956.90|5.7|1533.5
baked apple pie mcdonalds|91|4.4|1.1|0.9|12.3|4.9|0.6|0|0.076|10.5|0|0|9.1|0|0.5|0|5.4|0.6|2|17.8|0.000|33.3
sponge cake|187|2.7|0.8|4.6|36.4|0|0|107.1|0.1|18.5|0.071|0.056|0|0|0|0|26.5|1|5.7|88.8|0.4|71.264
yellow cake|245|9.9|2.7|3.6|36|0|0.5|36.7|0.2|17.1|0.094|0.016|0.1|0|0|0|99.3|1.1|8.2|61.9|0.3|150.51
shortcake|98|4|1.1|1.7|13.7|0|0|0.8|0.1|8|0.005|0.099|0.070|0|0|0|58|0.7|4.5|30|0.1|78.182
cherry pie|486|22|5.4|5|69.3|0|0|0|0.3|82.4|0.027|0|1.8|0|0|0|18|3.3|16.2|138.6|0.4|119.444
dutch apple pie|397|15.8|3.2|3|61|30.2|2.2|0|0.3|56.3|0.008|0|7.8|0|1.3|0.071|19.2|1.2|11|104.1|0.3|110.281
chocolate cake|352|14.3|5.2|5|50.7|0|1.5|55.1|0.3|23.2|0|0.027|0.2|0|0|0|57|1.5|30.4|133|0.7|130.2
marshmallow|64|0.033|0.045|0.4|16.3|11.5|0.013|0|0.039|3.3|0|0|0|0|0|0|0.6|0.038|0.4|1|0.060|17.445
sugar apple|72|0.2|0.009|1.6|18.2|0|3.4|0|0.045|56.4|0|0.024|0.2|28|0|0|0|0.075|0.5|24.6|0.083|23.644
toffee|67|3.9|2.5|0.1|7.8|7.6|0|12.5|0.044|0.040|0.033|0.021|0.099|0.079|0|0.1|0.097|0.092|0.094|3.8|0.031|12.023
vanilla fudge with nuts|123|3.9|1.1|0.8|21.1|20.1|0.3|3.7|0.075|2.3|0.064|0.018|0.074|0|0.087|0.056|13.3|0.1|6.8|29.1|0.2|39.577
peanuts chocolate coated|21|1.3|0.6|0.5|2|1.5|0.2|0.4|0.063|0.008|0.090|0.019|0|0|0.001|0.054|4.2|0.037|3.8|20.1|0.1|8.305
caramel with nuts chocolate coated|66|2.9|0.7|1.3|8.5|5.8|0.6|0|0.041|0.9|0.028|0|0.2|0|0.2|0.024|10.9|0.2|11.3|62.3|0.3|24.683
gingerbread|263|12.1|3.1|2.9|36.4|0|0|23.7|0.2|20.7|0.036|0.027|0.082|0|0|0|52.5|2.1|51.8|324.9|0.3|106.123
rolo nestle|24|1|0.6|0.009|0.2|0.078|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.234
vanilla fudge|108|1.5|1|0.3|23.2|22.6|0|4.2|0.040|3.1|0.063|0.076|0|0|0.067|0.026|10.8|0.036|0.8|13.9|0.089|35.944
halavah|328|15.1|2.9|8.7|42.3|0|3.2|0|0.1|2.6|0|0|0.097|0|0|0|23.1|3.2|152.6|130.9|3|95.618
praline|189|10.1|0.9|1.3|23.2|21.8|1.4|0|0.016|4|0|0|0.1|0|0.2|0.033|16.8|0.5|19.1|84.6|0.7|53.4
fruit juice bar|67|0.089|0|0.9|15.6|13.5|0.8|0|0.011|60.3|0|0|7.3|0|0|0.092|3.9|0.1|3.1|40.8|0.068|28.671
peanut brittle|138|5.4|1.2|2.1|20.2|14.5|0.7|3.4|0.1|0.2|0.051|0|0|0|0.7|0.060|7.6|0.3|11.9|47.5|0.2|36.343
butterscotch|21|0.2|0.1|0.079|4.8|4.3|0|0.5|0.039|0.3|0.076|0|0|0|0.059|0.092|0.2|0.020|0|0.2|0.001|5.351
chocolate coffee beans|155|9.4|5.1|2.1|15.6|14.4|1.6|5.7|0.006|0.7|0.049|0.063|0|0|0.1|0.040|47.8|0.6|18.1|116.9|0.6|77.127
nougat with almonds|56|0.2|0.2|0.5|12.9|11.7|0.5|0|0.061|0.3|0|0|0.096|0|0.4|0|4.5|0.082|4.5|14.7|0.051|18.658
carob|135|7.8|7.3|2|14.1|8.5|1|0.3|0.015|0.4|0|0.087|0.007|0.1|0|0.4|0.051|0.011|0.3|31.5|0.087|25.013
peanut butter fudge|62|1.1|0.3|0.6|12.4|11.7|0.1|0.5|0.085|1.7|0.081|0.095|0|0|0.2|0.068|6.7|0.072|3.2|19|0.021|21.055
sugar coated almonds|17|0.6|0.016|0.4|2.4|2.2|0.013|0|0.021|0.094|0|0|0|0|0.4|0|3.5|0.061|4.8|8.9|0.085|6.936
chocolate coated marshmallow|118|4.7|1.3|1.1|19|12.5|0.6|0|0.002|2.8|0.043|0.098|0.093|0|0.022|0.030|12.9|0.7|10.1|51|0.2|39.096
raisins chocolate coated|390|14.8|10.3|4.1|68.4|62.2|3.1|3|0.021|11.2|0.059|0.066|0.2|0|0.3|0.054|86|1.7|45|514|1.3|178.329
chewing gum sugarless|5|0.013|0.090|0|1.9|0|0.078|0|0.001|0.067|0|0|0|0|0|0|0.4|0|0|0|0|2.378
chewing gum|11|0.032|0.058|0|2.9|2|0.012|0|0.083|0.067|0|0|0|0|0|0|0|0|0|0.050|0|2.973
chocolate syrup|109|0.4|0.2|0.8|25.4|19.4|1|0|0.061|12.1|0|0|0.009|0|0.086|0.049|5.5|0.8|25.4|87.4|0.3|33.955
chocolate fudge syrup|67|1.7|0.8|0.9|12|6.6|0.5|0.2|0.084|4.1|0.070|0.029|0.023|0|0.5|0.035|9.3|0.2|9.1|54|0.2|24.726
m ms milk chocolate mars|207|8.9|5.5|1.8|29.9|26.7|1.2|5.9|0.018|0.7|0.086|0.063|0.2|0|0.2|0.032|44.1|0.5|18.5|109.6|0.7|86.651
milk chocolate with almonds|216|14.1|7.3|3.7|21.9|18|2.5|7.8|0.051|0.6|0.049|0.093|0.084|0|1.3|0.016|91.8|0.7|36.9|182|0.5|134.811
chocolate fudge|70|1.8|1.1|0.4|13|12.4|0.3|2.4|0.032|1.7|0.067|0.061|0|0|0.075|0.068|8.3|0.3|6.1|22.8|0.2|24.119
milk chocolate with rice cereal|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.0
m ms peanut chocolate mars|93|4.7|1.8|1.7|10.9|9.1|0.7|1.4|0.017|0.4|0.035|0.051|0|0|0.5|0.086|18.4|0.2|12.4|62.5|0.3|36.623
dark chocolate|165|9.7|5.7|1.5|18|13.8|2.2|2.1|0.013|0.3|0.074|0|0.064|0|0|0.2|0.087|0.3|2.4|64.2|0.033|31.848
chocolate semisweet|806|50.4|29.8|7.1|107.4|91.6|9.9|0|0.042|1.2|0|0|0|0|0.4|0.066|53.8|5.3|193.2|613.2|2.7|233.9
after eight mints nestle|36|1|0.7|0.1|6.7|5.6|0.2|0|0.025|0.5|0|0|0|0|0|0|1.1|0.062|0|0|0|9.163
milk chocolate|37|2.1|1.3|0.5|4.2|3.6|0.2|1.6|0.045|0.1|0.049|0.010|0|0|0.003|0.017|13.2|0.2|4.4|26|0.2|20.464
white chocolate|162|9.6|5.8|1.8|17.8|17.7|0.081|6.3|0.009|0.4|0.072|0.022|0.2|0|0.3|0.082|59.7|0.025|3.6|85.8|0.2|89.212
chocolate|208|14|8.2|1.6|24.8|21.1|2.3|0|0.001|0.2|0|0|0|0|0.1|0.074|9.8|1.1|46.3|118.9|0.6|53.6
twix mars|146|7.2|5.5|1.4|18.8|14|0.3|2|0.064|1.2|0.081|0.007|0.099|0.2|0|0.2|0.085|0.042|0.2|30.5|0.065|27.86
kit kat nestle|62|3.3|2.2|0.7|7.6|6.5|0.2|1.1|0.022|0.1|0|0.047|0|0.2|0|0|0|0.059|0.1|13.4|0|11.843
snickers mars|280|13.6|5.2|4.3|35.1|28.8|1.3|7.4|0.1|3.2|0.2|0.089|0.077|0.3|0|0.9|0.015|0.2|0.4|108.3|0.000|54.826
milky way mars|264|10|7|2.3|41.3|34.6|0.6|5.2|0.021|3.7|0.1|0.079|0.068|0.4|0.072|0.5|0.038|0.047|0.3|38.9|0.073|54.438
clif bar|235|4|1|10|44.5|21.5|5|0|0.1|7.5|0|0.055|60|0|0.2|0.089|250.2|4.5|100|280.2|3|378.2
gum drops|18|0.042|0.050|0|4.4|3.5|0|0|0.008|0.6|0|0|0|0|0|0|0|0|0|0|0|4.418
skittles wild berry mars|249|2.6|2.6|0.1|56.3|47.1|0|0|0.036|2.4|0|0|41.6|0|0|0|0|0|0|0|0|100.6
skittles original mars|251|2.7|2.6|0.1|56.3|47|0|0|0.025|2.4|0|0|41.4|0|0.1|0.036|0|0|0.6|7.4|0.030|100.5
skittles tropical mars|251|2.7|0|0.1|56.3|47|0|0|0.095|2.4|0|0|41.6|0|0|0|0|0|0|0|0|100.7
fruit leather|52|0.4|0.025|0.029|12|6.9|0|0|0.000|1.4|0|0|16.8|0|0.020|0.003|4.5|0.1|2.8|41.2|0.014|33.811
taffy|60|0.5|0.3|0.087|13.7|10.3|0|1.4|0.028|0.7|0.096|0|0|0|0|0.062|0.034|0|0.016|0.2|0.054|14.358
eisbonbons mac iver|23|0|0|0.0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
caramels|39|0.8|0.3|0.5|7.8|6.6|0|0.7|0.015|0.9|0.021|0.030|0.024|0|0.002|0.014|13.9|0.049|1.7|21.6|0.057|23.208
hard candy|24|0.067|0|0|5.9|3.8|0|0|0.021|0.050|0|0|0|0|0|0|0.2|0.038|0.2|0.3|0.059|6.182
jellybeans|4|0.043|0|0|1|0.8|0.083|0|0.076|0.051|0|0|0|0|0|0|0.080|0.029|0.055|0.4|0.032|1.216
jellies|56|0.069|0.033|0.005|14.7|10.8|0.2|0|0.016|6.3|0|0|0.2|0|0|0.063|1.5|0.084|1.3|11.3|0.041|16.779
wheat germ toasted|115|3.2|0.5|8.7|14.9|2.3|4.5|0|0.060|1.7|0|0|1.8|0|4.8|0.098|13.5|2.7|96|284.1|5|49.3
crispy brown rice|124|1.1|0.2|2.3|27.5|2.9|2.3|0|0.086|1|0|0|0|0|0.043|0|9|0.4|28.2|76.2|0.5|42.6
bran flakes asda|109|0.6|0.2|0.0|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.8
amaranth cooked|251|3.9|0|9.3|46|0|5.2|0|0.095|184.9|0|0|0|0|0.5|0|115.6|5.2|159.9|332.1|2.1|185.2
triticale|645|4|0.7|25.1|138.5|0|0|0|0.049|20.2|0|0|0|0|1.7|0|71|4.9|249.6|637.4|6.6|243.5
barley raw|42|0.1|0.041|1.2|9.3|0.094|1.9|0|0.016|1.2|0|0|0|0|0.052|0.061|3.5|0.3|9.5|33.6|0.3|16.3
bulgur dry|171|0.7|0.1|6.1|37.9|0.2|9.2|0|0.071|4.5|0|0|0|0|0.093|0.044|17.5|1.2|82|205|1|72.6
cottonseed kernels roasted|754|54.1|14.5|48.6|32.6|0|8.2|0|0.073|6.9|0|0|13.4|0|0|0|149|8|655.6|2011.50|8.9|313.9
rice bran|373|24.6|4.9|15.8|58.6|1.1|24.8|0|0.036|7.2|0|0|0|0|5.8|0.051|67.3|21.9|921.6|1752.30|7.1|213.0
chaptti roti indian bread|491|2.5|2.5|7|0.089|68.4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.551
quinoa cooked|222|3.6|0.4|8.1|39.4|1.6|5.2|0|0.026|132.5|0|0|0|0|1.2|0|31.5|2.8|118.4|318.2|2|90.6
dar vida swiss original|116|3.1|0.3|0.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.6
teff cooked|255|1.6|0|9.8|50|0|7.1|0|0.053|188.8|0|0|0|0|0|0|123.5|5.2|126|269.6|2.8|197.2
couscous dry|650|1.1|0.2|22.1|134|0|8.7|0|0.031|14.8|0|0|0|0|0|0|41.5|1.9|76.1|287.2|1.4|209.3
weetabix weetabix|2078|11.5|396.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.5
oat bran cooked|88|1.9|0.4|7|25.1|0|5.7|0|0.082|184|0|0|0|0|0|0|21.9|1.9|87.6|201.5|1.2|63.5
buckwheat cooked|155|1|0.2|5.7|33.5|1.5|4.5|0|0.053|127.1|0|0|0|0|0.2|0.031|11.8|1.3|85.7|147.8|1|57.8
millet puffed|74|0.7|0.1|2.7|16.8|0.1|0.6|0|0.076|0.5|0|0|0|0|0.1|0.029|1.7|0.6|22.3|8.4|0.3|23.1
oat bran raw|23|0.5|0.077|1.3|4.9|0.1|1.2|0|0.036|32.4|0|0|0|5.6|0.044|0.4|18|40|0.2|0.0|0.0|65.9
popcorn oil popped|64|4.8|0.8|0.8|5|0.027|0.9|0|0.018|0.1|0|0|0.086|0|0.3|0.080|0.4|0.2|8.7|20|0.3|12.109
kamut cooked|251|1.6|0|11.1|52.4|0|6.7|0|0.038|105.6|0|0|0|0|0|0|17.2|3.5|96.3|347.4|3|92.5
wheat bran|125|2.5|0.4|9|37.4|0.2|24.8|0|0.015|5.7|0|0|0|0|0.9|0.010|42.3|6.1|354.4|685.6|4.2|122.1
cheese popcorn|58|3.7|0.7|1|5.7|0|1.1|1.2|0.002|0.3|0.090|0.076|0.074|0|0|0|12.4|0.2|10|28.7|0.2|24.284
raisin bran crunch kelloggs|90|0.5|0|1.9|21.2|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|23.6
couscous cooked|176|0.3|0.091|6|36.5|0.2|2.2|0|0.054|113.9|0|0|0|0|0.2|0.046|12.6|0.6|12.6|91.1|0.4|58.2
multigrain cheerios general mills|4|0.005|0|0.038|1|0.2|0.1|0.072|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.248
bulgur cooked|151|0.4|0.053|5.6|33.8|0.2|8.2|0|0.049|141.5|0|0|0|0|0.051|0.093|18.2|1.7|58.2|123.8|1|67.9
popcorn air popped|31|0.4|0.011|1|6.2|0.086|1.2|0|0.016|0.3|0|0|0|0|0.097|0.071|0.6|0.3|11.5|26.3|0.2|9.7
teff raw|708|4.6|0.9|25.7|141.1|3.6|15.4|0|0.053|17|0|0|0|0|0.2|0.030|347.4|14.7|355.1|824.1|7|548.9
spelt cooked|246|1.6|0|10.7|51.3|0|7.6|0|0.041|129.1|0|0|0|0|0.5|0|19.4|3.2|95.1|277.4|2.4|93.8
millet raw|756|8.4|1.4|22|145.7|0|17|0|0.013|17.3|0|0|0|0|0.1|0.027|16|6|228|390|3.4|215.1
popcorn unpopped|106|1.2|0.2|3.1|20.9|0.3|3.6|0|0.001|3|0|0|0|0|0.026|0|1.4|0.9|34.8|77.5|0.8|31.1
whole wheat cooked|150|1|0.1|4.8|33.2|0.2|3.9|0|0.6|202.3|0|0|0|0|0.6|0.056|16.9|1.5|53.2|171.8|1.2|61.3
